,content,Rating,neg,neu,pos,compound
853,Worst software ever!How can such a simple software be so horrible? And why is it so popular? It is a nightmare to use it.,1,0.29,0.596,0.114,-0.7668
854,"When enough is enoughWhen will Microsoft estimate that they earned enough money and that they can start doing thing for the users and not for them to earn more money?Microsoft bought Skype (by the way I hate the guys that sold that company to Microsoft. you had a pearl and gave it to the devil, shame on you). and since then my Skype is just annoying me more and more day after day. The problem is that I was one of the first users of this program around me nobody used it that I was telling every one about it.. now I just feel a shame to have participated to the extension of this program.So Skype since Microsoft:- obligatory update.-big load on my computer but also modem usage.- discontinuity of compatibility with the skype mobile I bought for a lot of money.- discontinuity of service to the fixe phone I also bought a lot and for all family.- discontinuity of service with Samsung new TV I bought just for that...- and now the latest, Skype make commercial with sound so suddenly out of the blue in the background of my computer a voice comes and scare the s...t out of me. I thought my grand ma was crazy when she told me that she heard sound coming from her computer... but then I understood. and till now I have found no way to deactivate that except just closing sounds completely for Skype... I am sure that you have a longer list and have other issues with skype since Microsoft took it over. for example cut of services all day or weeks in certain country (never seen before Microsoft took over) ...Anyway, Bill don't you think you have enough money? is it not time to give back to the users without trying to F..k us with backdoors and I don't know what.",1,0.083,0.887,0.03,-0.9254
855,"The whole software is crapThe software is terrible, since microsoft took over skype, it just went down hill and laggy software.",2,0.134,0.866,0.0,-0.4767
856,"Confusing interface - poor qualityIMO - the whole Skype & S4B platform falls very short of a valid business solution. Microsoft have spent billions developing this product suite for it to be entirely lacklustre.Even the remote app is a pain to use, it doesnt do some UI niceties such as carriage return when sending an IM. The system is slow and integration with Outlook extremely poor.As a comparison, the good ole fashion MSN Messenger was a far better and more simplistic package.If we now compare any of the Skype editions to a modern competitor such as WhatsApp - it's way behind the times with integration, speed and device support.Come on Microsoft - SORT IT OUT!!!!",1,0.07,0.83,0.1,0.5374
857,So soGo and find a better app/software for this. They only live from their name.,3,0.0,0.818,0.182,0.4404
858,Worst ever customer supportReceived an email from Skype saying I'd changed my password - I hadn't. Tried to contact them to say I hadn't but this was impossible as I'd changed my password  !! Others have mentioned wretched for which is actually impossible to complete as can't prove identity as password doesn't work.... Next thing get 2 debits of £100 on my credit to a Skype account that's not mine.Impossible to contact Skype for reasons above and have to go though the rigmarole of cancelling credit card.Opened another Skype account but would never put money on (gave up trying to get balance on my hacked account ) and would advise all against giving them cc details. Great product but dangerous. ...,1,0.092,0.789,0.119,0.6892
859,SO far so nearIt makes my dear ones feels so near to me,5,0.0,0.822,0.178,0.3818
860,"Could be much betterIt is often lagging, l never succeeded in making quality video call from the first time",3,0.217,0.783,0.0,-0.5318
861,big fraudcompany is fraud.Please just create  account  and don't put any money on skype.Skype Communications SARL23-29 Rives de ClausenL-2165 LuxembourgCompany No: R.C.S. Luxembourg B100.468VAT: LU 20981643,1,0.078,0.848,0.074,-0.0258
862,"Skype is a scamMy old Skype account was compromised and money taken from my account.  Skype ""customer support"" ask you to fill out a verification form.  I filled out this form 3 times and they said each time that I did not fill it out correctly so they can't discuss this any further.  I copied the information directly from the logged in account, so I can only believe that this is deliberate so that they don't have to support you.  Not supporting you means that they can keep your money.  The timing of the hack is especially suspicious as it happened straight after I reactivated some old credit on the account.  I firmly believe that the attitude among their support staff is to deny support.  The biggest worry though is that since they are owned by Microsoft now, any credit cards you have on file with Microsoft Live for other services are SHARED with Skype.  So they will continue to defraud.  I've given them plenty of opportunity to resolve this, even tweeting them.  They even said their supervisor would contact me but nothing.  They have no interest because their whole support system is corrupt.",1,0.036,0.826,0.138,0.9505
